# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
Indexes.allKeys.lookupDurationAvgMs,1743854057965000000,1743854094467000000,0.0
Indexes.stubs.lookupDurationAvgMs,1743854057965000000,1743854094467000000,0.0
Indexes.allKeys.lookupDuration90PMs,1743854057965000000,1743854094467000000,0.0
Indexes.stubs.lookupDuration90PMs,1743854057965000000,1743854094467000000,0.0
Indexes.entries.lookupDuration90PMs,1743854057965000000,1743854094467000000,0.0
Indexes.stubs.lookupDurationMaxMs,1743854057965000000,1743854094467000000,0.0
Indexes.entries.lookupDurationMaxMs,1743854057965000000,1743854094467000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1743854057965000000,1743854094467000000,0.0
Indexes.allKeys.lookups,1743854057965000000,1743854094467000000,0.0
workspaceModel.update.unloaded.entities.ms,1743854057965000000,1743854094467000000,0
workspaceModel.collect.changes.ms,1743854057965000000,1743854094467000000,0
workspaceModel.pre.handlers.ms,1743854057965000000,1743854094467000000,1
workspaceModel.updates.precise.ms,1743854057965000000,1743854094467000000,45
workspaceModel.updates.count,1743854057965000000,1743854094467000000,4
workspaceModel.to.snapshot.ms,1743854057965000000,1743854094467000000,1
workspaceModel.initializing.ms,1743854057965000000,1743854094467000000,1
workspaceModel.loading.from.cache.ms,1743854057965000000,1743854094467000000,471
workspaceModel.loading.total.ms,1743854057965000000,1743854094467000000,519
workspaceModel.replace.project.model.ms,1743854057965000000,1743854094467000000,0
workspaceModel.check.recursive.update.ms,1743854057965000000,1743854094467000000,1
workspaceModel.updates.ms,1743854057965000000,1743854094467000000,98
workspaceModel.init.bridges.ms,1743854057965000000,1743854094467000000,1
